,avg_acidity,white,rank
891,2.6300000000000003,0.0,5
892,3.5933333333333333,0.0,6
893,2.6300000000000003,0.0,5
894,2.62,0.0,6
895,2.5666666666666664,0.0,6
896,3.0000000000000004,0.0,7
897,2.5666666666666664,0.0,6
898,3.0000000000000004,0.0,7
899,3.1133333333333333,0.0,3
900,3.19,0.0,5
901,2.7116666666666664,0.0,7
902,2.7116666666666664,0.0,7
903,2.483333333333333,0.0,7
904,2.483333333333333,0.0,7
905,3.326666666666666,0.0,5
906,2.67,0.0,5
907,2.22,0.0,6
908,2.6833333333333336,0.0,6
909,2.6649999999999996,0.0,6
910,3.386666666666667,0.0,6
911,3.28,0.0,6
912,3.6333333333333333,0.0,6
913,3.4183333333333334,0.0,7
914,2.6649999999999996,0.0,6
915,3.105,0.0,6
916,2.0683333333333334,0.0,5
917,2.5066666666666664,0.0,6
918,3.026666666666667,0.0,6
919,3.0466666666666664,0.0,6
920,3.4599999999999995,0.0,5
921,3.026666666666667,0.0,6
922,3.0466666666666664,0.0,6
923,2.5066666666666664,0.0,6
924,3.1133333333333333,0.0,5
925,3.06,0.0,7
926,3.3233333333333337,0.0,6
927,3.0866666666666664,0.0,4
928,3.1133333333333333,0.0,5
929,3.1366666666666667,0.0,7
930,2.4066666666666667,0.0,5
931,2.6733333333333333,0.0,5
932,2.763333333333333,0.0,6
933,2.6733333333333333,0.0,5
934,2.4066666666666667,0.0,5
935,3.1600000000000006,0.0,6
936,3.1600000000000006,0.0,6
937,4.376666666666667,0.0,4
938,2.6533333333333333,0.0,7
939,2.276666666666667,0.0,5
940,3.483333333333333,0.0,7
941,3.5533333333333332,0.0,7
942,3.643333333333333,0.0,7
943,3.546666666666667,0.0,7
944,3.0300000000000007,0.0,7
945,3.686666666666666,0.0,7
946,3.7399999999999998,0.0,7
947,3.02,0.0,7
948,3.1566666666666663,0.0,7
949,3.1566666666666663,0.0,7
950,3.1566666666666663,0.0,7
951,3.02,0.0,7
952,2.97,0.0,7
953,3.6733333333333333,0.0,7
954,2.81,0.0,6
955,3.0766666666666667,0.0,5
956,3.293333333333333,0.0,6
957,3.463333333333333,0.0,6
958,2.3633333333333337,0.0,7
959,2.8800000000000003,0.0,5
960,3.08,0.0,6
961,2.6,0.0,5
962,2.3966666666666665,0.0,5
963,3.1533333333333338,0.0,6
964,3.08,0.0,6
965,3.0133333333333336,0.0,6
966,3.2633333333333336,0.0,7
967,3.1199999999999997,0.0,5
968,3.276666666666667,0.0,6
969,2.4499999999999997,0.0,5
970,3.7133333333333334,0.0,6
971,3.7133333333333334,0.0,6
972,3.66,0.0,7
973,3.0933333333333333,0.0,5
974,3.18,0.0,7
975,2.6366666666666667,0.0,5
976,2.6366666666666667,0.0,5
977,3.0933333333333333,0.0,5
978,2.5733333333333337,0.0,7
979,4.38,0.0,5
980,3.3000000000000003,0.0,6
981,3.5399999999999996,0.0,5
982,2.7133333333333334,0.0,6
983,3.3000000000000003,0.0,6
984,4.38,0.0,5
985,2.66,0.0,6
986,3.5100000000000002,0.0,7
987,2.5866666666666664,0.0,5
988,2.7366666666666664,0.0,5
989,3.465,0.0,6
990,2.7366666666666664,0.0,5
991,2.5733333333333333,0.0,5
992,2.3333333333333335,0.0,6
993,2.5733333333333333,0.0,5
994,3.5999999999999996,0.0,5
995,2.786666666666667,0.0,6
996,2.0866666666666664,0.0,7
997,2.0866666666666664,0.0,7
998,3.36,0.0,6
999,2.3633333333333333,0.0,6
1000,2.7433333333333336,0.0,7
1001,3.5433333333333334,0.0,7
1002,3.2399999999999998,0.0,7
1003,2.4933333333333336,0.0,7
1004,2.9733333333333327,0.0,5
1005,2.4933333333333336,0.0,7
1006,3.2399999999999998,0.0,7
1007,3.2466666666666666,0.0,7
1008,3.216666666666667,0.0,7
1009,3.4866666666666664,0.0,5
1010,3.2099999999999995,0.0,7
1011,3.176666666666667,0.0,6
1012,2.9516666666666667,0.0,5
1013,2.736666666666667,0.0,6
1014,2.9133333333333336,0.0,6
1015,3.7833333333333337,0.0,6
1016,3.226666666666667,0.0,7
1017,2.8499999999999996,0.0,6
1018,2.8499999999999996,0.0,6
1019,2.5466666666666664,0.0,5
1020,4.1066666666666665,0.0,6
1021,4.1066666666666665,0.0,6
1022,2.533333333333333,0.0,5
1023,2.98,0.0,6
1024,2.763333333333333,0.0,7
1025,3.143333333333333,0.0,6
1026,2.8433333333333337,0.0,6
1027,2.3983333333333334,0.0,5
1028,2.5833333333333335,0.0,6
1029,2.763333333333333,0.0,7
1030,2.563333333333333,0.0,7
1031,2.6199999999999997,0.0,7
1032,2.973333333333333,0.0,5
1033,2.716666666666667,0.0,6
1034,3.275,0.0,6
1035,3.603333333333333,0.0,7
1036,2.75,0.0,7
1037,2.7699999999999996,0.0,5
1038,3.1733333333333333,0.0,7
1039,3.2033333333333336,0.0,6
1040,2.7883333333333336,0.0,5
1041,2.526666666666667,0.0,6
1042,3.2033333333333336,0.0,6
1043,3.4333333333333336,0.0,7
1044,2.3733333333333335,0.0,6
1045,2.4466666666666668,0.0,6
1046,2.793333333333333,0.0,6
1047,2.5666666666666664,0.0,5
1048,3.3833333333333333,0.0,6
1049,3.3866666666666667,0.0,6
1050,2.5666666666666664,0.0,5
1051,3.1833333333333336,0.0,5
1052,2.085,0.0,5
1053,3.016666666666667,0.0,7
1054,3.0366666666666666,0.0,6
1055,3.0366666666666666,0.0,6
1056,3.3033333333333332,0.0,7
1057,2.7566666666666664,0.0,5
1058,3.6666666666666665,0.0,7
1059,3.3033333333333332,0.0,7
1060,4.133333333333334,0.0,6
1061,3.3333333333333335,0.0,8
1062,2.94,0.0,6
1063,3.713333333333333,0.0,6
1064,3.01,0.0,6
1065,2.83,0.0,6
1066,2.4,0.0,7
1067,3.98,0.0,7
1068,3.98,0.0,7
1069,2.9899999999999998,0.0,5
1070,3.36,0.0,7
1071,2.823333333333333,0.0,5
1072,2.603333333333333,0.0,6
1073,2.983333333333333,0.0,6
1074,2.823333333333333,0.0,5
1075,3.23,0.0,7
1076,3.5933333333333337,0.0,6
1077,3.2066666666666666,0.0,5
1078,3.2066666666666666,0.0,5
1079,2.9600000000000004,0.0,7
1080,3.7100000000000004,0.0,6
1081,2.9600000000000004,0.0,7
1082,2.6266666666666665,0.0,6
1083,3.1899999999999995,0.0,6
1084,2.6266666666666665,0.0,6
1085,2.453333333333333,0.0,5
1086,3.08,0.0,7
1087,2.8366666666666664,0.0,6
1088,4.183333333333334,0.0,7
1089,4.183333333333334,0.0,7
1090,3.6,0.0,8
1091,2.8866666666666667,0.0,6
1092,2.5433333333333334,0.0,6
1093,3.2899999999999996,0.0,7
1094,2.4716666666666662,0.0,6
1095,3.423333333333334,0.0,5
1096,2.4716666666666662,0.0,6
1097,3.1666666666666665,0.0,5
1098,2.92,0.0,7
1099,3.1666666666666665,0.0,5
1100,3.0533333333333332,0.0,6
1101,2.72,0.0,6
1102,2.223333333333333,0.0,6
1103,2.72,0.0,6
1104,2.94,0.0,6
1105,2.3833333333333333,0.0,5
1106,2.9499999999999997,0.0,6
1107,3.27,0.0,7
1108,2.9933333333333327,0.0,5
1109,3.9000000000000004,0.0,6
1110,2.9433333333333334,0.0,6
1111,2.03,0.0,7
1112,2.8800000000000003,0.0,6
1113,3.176666666666667,0.0,6
1114,1.9666666666666668,0.0,6
1115,2.5866666666666664,0.0,6
1116,2.5866666666666664,0.0,6
1117,2.5866666666666664,0.0,6
1118,2.5366666666666666,0.0,6
1119,2.0866666666666664,0.0,5
1120,2.926666666666667,0.0,8
1121,2.3666666666666667,0.0,6
1122,2.2566666666666664,0.0,6
1123,3.823333333333333,0.0,6
1124,2.36,0.0,4
1125,3.1300000000000003,0.0,7
1126,2.1166666666666667,0.0,6
1127,2.353333333333333,0.0,6
1128,3.5866666666666664,0.0,5
1129,3.76,0.0,6
1130,3.233333333333333,0.0,6
1131,2.1,0.0,5
1132,2.7000000000000006,0.0,7
1133,2.5833333333333335,0.0,7
1134,3.043333333333333,0.0,7
1135,2.893333333333333,0.0,6
1136,3.7899999999999996,0.0,6
1137,3.7899999999999996,0.0,6
1138,2.686666666666667,0.0,5
1139,2.983333333333333,0.0,6
1140,2.6666666666666665,0.0,6
1141,2.966666666666667,0.0,6
1142,2.486666666666667,0.0,6
1143,2.5066666666666664,0.0,6
1144,2.6166666666666667,0.0,5
1145,2.943333333333333,0.0,6
1146,2.8066666666666666,0.0,6
1147,3.6199999999999997,0.0,7
1148,2.8699999999999997,0.0,6
1149,3.606666666666667,0.0,6
1150,2.9499999999999997,0.0,7
1151,2.3033333333333332,0.0,6
1152,3.0500000000000003,0.0,5
1153,3.4566666666666666,0.0,6
1154,2.393333333333333,0.0,6
1155,3.0500000000000003,0.0,5
1156,3.063333333333333,0.0,7
1157,1.9299999999999997,0.0,7
1158,2.513333333333333,0.0,6
1159,3.6799999999999997,0.0,5
1160,3.8433333333333333,0.0,7
1161,3.2266666666666666,0.0,6
1162,3.08,0.0,7
1163,3.341666666666667,0.0,5
1164,3.341666666666667,0.0,5
1165,3.1466666666666665,0.0,5
1166,3.566666666666667,0.0,5
1167,2.973333333333333,0.0,7
1168,2.3699999999999997,0.0,6
1169,2.7966666666666664,0.0,6
1170,3.2999999999999994,0.0,6
1171,2.563333333333333,0.0,6
1172,3.526666666666667,0.0,6
1173,2.7566666666666664,0.0,6
1174,2.7566666666666664,0.0,6
1175,2.37,0.0,6
1176,2.47,0.0,4
1177,2.5866666666666664,0.0,7
1178,2.1716666666666664,0.0,5
1179,2.9599999999999995,0.0,6
1180,2.9599999999999995,0.0,6
1181,3.5400000000000005,0.0,5
1182,3.6666666666666665,0.0,6
1183,2.5100000000000002,0.0,5
1184,2.5233333333333334,0.0,5
1185,2.5766666666666667,0.0,6
1186,2.4766666666666666,0.0,5
1187,2.5766666666666667,0.0,6
1188,2.5233333333333334,0.0,5
1189,3.268333333333334,0.0,4
1190,3.356666666666667,0.0,6
1191,2.4616666666666664,0.0,5
1192,2.606666666666667,0.0,7
1193,2.4283333333333332,0.0,5
1194,2.6216666666666666,0.0,6
1195,2.283333333333333,0.0,6
1196,2.9033333333333338,0.0,6
1197,2.8266666666666667,0.0,6
1198,2.74,0.0,6
1199,2.9033333333333338,0.0,6
1200,2.8266666666666667,0.0,6
1201,2.8666666666666667,0.0,7
1202,3.1366666666666667,0.0,8
1203,3.61,0.0,5
1204,2.673333333333334,0.0,7
1205,2.673333333333334,0.0,7
1206,2.673333333333334,0.0,7
1207,3.723333333333334,0.0,5
1208,2.673333333333334,0.0,7
1209,2.34,0.0,7
1210,2.4899999999999998,0.0,6
1211,2.396666666666667,0.0,5
1212,2.4899999999999998,0.0,6
1213,3.466666666666667,0.0,6
1214,3.6633333333333336,0.0,6
1215,3.176666666666667,0.0,6
1216,2.926666666666667,0.0,6
1217,2.9699999999999993,0.0,6
1218,2.97,0.0,6
1219,3.2633333333333336,0.0,6
1220,3.9133333333333336,0.0,6
1221,3.9133333333333336,0.0,6
1222,2.9499999999999997,0.0,6
1223,3.776666666666667,0.0,6
1224,4.493333333333333,0.0,6
1225,3.296666666666667,0.0,5
1226,2.703333333333333,0.0,5
1227,3.276666666666667,0.0,5
1228,1.8399999999999999,0.0,7
1229,2.773333333333333,0.0,5
1230,2.74,0.0,6
1231,2.875,0.0,5
1232,2.773333333333333,0.0,5
1233,3.5999999999999996,0.0,4
1234,2.6199999999999997,0.0,6
1235,2.216666666666667,0.0,4
1236,2.783333333333333,0.0,6
1237,2.6199999999999997,0.0,6
1238,2.9433333333333334,0.0,4
1239,2.39,0.0,4
1240,2.7699999999999996,0.0,5
1241,3.52,0.0,5
1242,3.27,0.0,6
1243,3.0266666666666673,0.0,5
1244,2.146666666666667,0.0,6
1245,2.7133333333333334,0.0,5
1246,2.736666666666667,0.0,5
1247,2.7133333333333334,0.0,5
1248,2.546666666666667,0.0,6
1249,2.57,0.0,6
1250,2.57,0.0,6
1251,2.74,0.0,5
1252,2.6066666666666665,0.0,5
1253,2.8533333333333335,0.0,5
1254,2.8533333333333335,0.0,5
1255,2.253333333333333,0.0,5
1256,2.77,0.0,5
1257,2.62,0.0,6
1258,2.48,0.0,6
1259,2.48,0.0,6
1260,3.3049999999999997,0.0,5
1261,2.44,0.0,4
1262,3.5433333333333334,0.0,5
1263,2.9933333333333327,0.0,4
1264,3.063333333333333,0.0,6
1265,2.606666666666667,0.0,6
1266,2.606666666666667,0.0,6
1267,3.776666666666667,0.0,6
1268,2.54,0.0,6
1269,2.006666666666667,0.0,8
1270,1.7966666666666666,0.0,6
1271,2.646666666666667,0.0,6
1272,2.12,0.0,5
1273,2.76,0.0,5
1274,2.8366666666666664,0.0,6
1275,2.9783333333333335,0.0,6
1276,3.1,0.0,4
1277,2.563333333333333,0.0,6
1278,2.9783333333333335,0.0,6
1279,3.4966666666666675,0.0,7
1280,2.5866666666666664,0.0,6
1281,2.5866666666666664,0.0,6
1282,2.8883333333333336,0.0,6
1283,3.203333333333333,0.0,6
1284,2.5366666666666666,0.0,5
1285,4.056666666666667,0.0,5
1286,2.566666666666667,0.0,6
1287,2.893333333333333,0.0,5
1288,2.6333333333333333,0.0,5
1289,2.6333333333333333,0.0,5
1290,2.78,0.0,5
1291,2.978333333333333,0.0,6
1292,2.1416666666666666,0.0,6
1293,2.751666666666667,0.0,4
1294,2.978333333333333,0.0,6
1295,2.4099999999999997,0.0,5
1296,2.4099999999999997,0.0,5
1297,2.6233333333333335,0.0,6
1298,2.1,0.0,6
1299,3.06,0.0,3
1300,1.9483333333333335,0.0,6
1301,2.5433333333333334,0.0,6
1302,3.263333333333333,0.0,6
1303,2.9066666666666663,0.0,5
1304,2.866666666666667,0.0,5
1305,2.7899999999999996,0.0,5
1306,3.57,0.0,5
1307,2.523333333333333,0.0,4
1308,3.57,0.0,5
1309,2.5733333333333333,0.0,5
1310,2.7899999999999996,0.0,5
1311,2.3866666666666667,0.0,6
1312,3.1300000000000003,0.0,5
1313,2.5233333333333334,0.0,6
1314,2.5233333333333334,0.0,6
1315,2.8000000000000003,0.0,6
1316,2.046666666666667,0.0,6
1317,3.6,0.0,6
1318,2.8000000000000003,0.0,6
1319,3.513333333333333,0.0,6
1320,3.5666666666666664,0.0,5
1321,1.9133333333333333,0.0,6
1322,3.2866666666666666,0.0,5
1323,3.283333333333333,0.0,7
1324,2.466666666666667,0.0,6
1325,2.466666666666667,0.0,6
1326,2.466666666666667,0.0,6
1327,2.466666666666667,0.0,6
1328,2.3766666666666665,0.0,5
1329,2.7533333333333334,0.0,6
1330,2.7533333333333334,0.0,6
1331,2.9766666666666666,0.0,5
1332,2.9633333333333334,0.0,6
1333,3.365,0.0,5
1334,2.6783333333333332,0.0,5
1335,2.4,0.0,6
1336,2.1666666666666665,0.0,5
1337,2.1666666666666665,0.0,5
1338,2.1666666666666665,0.0,5
1339,2.6766666666666663,0.0,6
1340,2.6766666666666663,0.0,6
1341,2.6766666666666663,0.0,6
1342,2.72,0.0,6
1343,2.6766666666666663,0.0,6
1344,4.133333333333334,0.0,5
1345,2.9599999999999995,0.0,6
1346,2.233333333333333,0.0,5
1347,2.6283333333333334,0.0,5
1348,2.6283333333333334,0.0,5
1349,2.49,0.0,5
1350,3.2966666666666664,0.0,5
1351,2.61,0.0,6
1352,2.758333333333333,0.0,5
1353,2.758333333333333,0.0,5
1354,2.6033333333333335,0.0,5
1355,2.223333333333333,0.0,5
1356,2.23,0.0,5
1357,2.6566666666666667,0.0,6
1358,2.736666666666667,0.0,5
1359,4.158333333333333,0.0,6
1360,3.3499999999999996,0.0,5
1361,3.096666666666667,0.0,5
1362,4.158333333333333,0.0,6
1363,3.033333333333333,0.0,4
1364,2.608333333333333,0.0,6
1365,2.796666666666667,0.0,5
1366,2.7066666666666666,0.0,5
1367,2.58,0.0,6
1368,3.03,0.0,6
1369,2.4033333333333333,0.0,4
1370,3.3299999999999996,0.0,5
1371,2.8800000000000003,0.0,6
1372,3.3299999999999996,0.0,5
1373,2.9066666666666663,0.0,5
1374,2.5383333333333336,0.0,3
1375,2.6733333333333333,0.0,5
1376,3.0949999999999993,0.0,5
1377,1.9833333333333334,0.0,6
1378,2.6,0.0,6
1379,2.6966666666666668,0.0,6
1380,2.6966666666666668,0.0,6
1381,2.5733333333333333,0.0,5
1382,2.94,0.0,5
1383,2.94,0.0,5
1384,2.668333333333333,0.0,5
1385,3.02,0.0,5
1386,2.7033333333333336,0.0,5
1387,2.7033333333333336,0.0,5
1388,2.516666666666666,0.0,5
1389,2.4,0.0,5
1390,2.1633333333333336,0.0,6
1391,2.9533333333333336,0.0,5
1392,2.5933333333333333,0.0,5
1393,2.9233333333333333,0.0,5
1394,2.37,0.0,5
1395,3.1283333333333334,0.0,6
1396,3.158333333333333,0.0,5
1397,2.716666666666667,0.0,5
1398,2.5733333333333333,0.0,7
1399,2.6233333333333335,0.0,6
1400,2.9333333333333336,0.0,5
1401,2.9333333333333336,0.0,5
1402,2.7733333333333334,0.0,6
1403,2.62,0.0,8
1404,2.9633333333333334,0.0,6
1405,2.7600000000000002,0.0,7
1406,2.9266666666666663,0.0,6
1407,2.17,0.0,6
1408,2.916666666666666,0.0,7
1409,2.17,0.0,6
1410,2.52,0.0,6
1411,2.4233333333333333,0.0,6
1412,2.9266666666666663,0.0,6
1413,3.5733333333333337,0.0,5
1414,3.6366666666666667,0.0,5
1415,2.2600000000000002,0.0,5
1416,3.6366666666666667,0.0,5
1417,2.6566666666666667,0.0,7
1418,2.78,0.0,5
1419,2.85,0.0,5
1420,2.78,0.0,5
1421,2.6933333333333334,0.0,5
1422,2.513333333333333,0.0,6
1423,2.3400000000000003,0.0,4
1424,2.9766666666666666,0.0,6
1425,2.9766666666666666,0.0,6
1426,2.766666666666667,0.0,6
1427,2.78,0.0,5
1428,2.813333333333333,0.0,5
1429,2.8266666666666667,0.0,5
1430,2.6833333333333336,0.0,5
1431,2.78,0.0,6
1432,2.1133333333333337,0.0,6
1433,2.22,0.0,7
1434,3.7033333333333327,0.0,6
1435,3.7033333333333327,0.0,6
1436,3.5866666666666673,0.0,5
1437,2.668333333333333,0.0,5
1438,2.53,0.0,5
1439,2.663333333333333,0.0,6
1440,2.6300000000000003,0.0,7
1441,2.7916666666666665,0.0,6
1442,2.5166666666666666,0.0,5
1443,2.56,0.0,5
1444,2.663333333333333,0.0,6
1445,2.7916666666666665,0.0,6
1446,2.5166666666666666,0.0,5
1447,2.4899999999999998,0.0,5
1448,2.4966666666666666,0.0,5
1449,2.63,0.0,8
1450,2.6300000000000003,0.0,7
1451,2.853333333333333,0.0,7
1452,2.4,0.0,7
1453,2.8066666666666666,0.0,5
1454,4.26,0.0,6
1455,2.466666666666667,0.0,6
1456,2.1999999999999997,0.0,6
1457,2.8066666666666666,0.0,5
1458,3.03,0.0,5
1459,2.8166666666666664,0.0,7
1460,2.3033333333333332,0.0,6
1461,2.3283333333333336,0.0,4
1462,2.4899999999999998,0.0,6
1463,2.513333333333333,0.0,6
1464,2.4966666666666666,0.0,5
1465,2.4966666666666666,0.0,5
1466,2.6999999999999997,0.0,7
1467,2.606666666666667,0.0,4
1468,2.6999999999999997,0.0,7
1469,2.776666666666667,0.0,3
1470,3.5999999999999996,0.0,5
1471,2.4933333333333336,0.0,5
1472,2.8499999999999996,0.0,6
1473,2.26,0.0,5
1474,3.6333333333333333,0.0,5
1475,1.96,0.0,7
1476,3.6333333333333333,0.0,5
1477,1.96,0.0,7
1478,2.6750000000000003,0.0,3
1479,3.026666666666666,0.0,5
1480,2.0833333333333335,0.0,4
1481,3.026666666666666,0.0,5
1482,2.7733333333333334,0.0,4
1483,2.9566666666666666,0.0,5
1484,2.59,0.0,4
1485,2.605,0.0,5
1486,2.563333333333333,0.0,5
1487,2.23,0.0,5
1488,2.06,0.0,5
1489,2.29,0.0,6
1490,2.603333333333333,0.0,6
1491,2.06,0.0,5
1492,2.3033333333333332,0.0,5
1493,2.8333333333333335,0.0,5
1494,2.2666666666666666,0.0,7
1495,2.483333333333333,0.0,6
1496,2.8333333333333335,0.0,5
1497,2.556666666666667,0.0,6
1498,2.5116666666666663,0.0,6
1499,2.556666666666667,0.0,6
1500,2.7549999999999994,0.0,5
1501,2.9699999999999993,0.0,5
1502,2.688333333333333,0.0,5
1503,2.3433333333333333,0.0,6
1504,2.8166666666666664,0.0,6
1505,2.493333333333333,0.0,3
1506,2.5533333333333332,0.0,6
1507,2.8166666666666664,0.0,6
1508,2.6566666666666663,0.0,6
1509,2.8266666666666667,0.0,5
1510,2.3233333333333337,0.0,6
1511,2.61,0.0,5
1512,2.41,0.0,6
1513,2.3700000000000006,0.0,6
1514,2.65,0.0,6
1515,2.65,0.0,6
1516,2.223333333333333,0.0,5
1517,2.3633333333333333,0.0,6
1518,2.776666666666667,0.0,5
1519,2.46,0.0,5
1520,2.3633333333333333,0.0,6
1521,2.526666666666667,0.0,4
1522,2.223333333333333,0.0,5
1523,2.51,0.0,5
1524,2.2033333333333336,0.0,6
1525,2.42,0.0,5
1526,2.4499999999999997,0.0,6
1527,2.566666666666667,0.0,6
1528,2.893333333333333,0.0,6
1529,2.623333333333333,0.0,6
1530,2.3766666666666665,0.0,6
1531,2.3016666666666663,0.0,5
1532,2.62,0.0,6
1533,2.896666666666667,0.0,5
1534,2.433333333333333,0.0,7
1535,2.56,0.0,6
1536,2.236666666666667,0.0,6
1537,2.02,0.0,6
1538,2.31,0.0,5
1539,2.6366666666666667,0.0,5
1540,2.266666666666667,0.0,6
1541,2.646666666666667,0.0,7
1542,2.525,0.0,6
1543,3.9866666666666664,0.0,6
1544,3.0666666666666664,0.0,7
1545,2.486666666666667,0.0,6
1546,2.53,0.0,5
1547,2.333333333333333,0.0,5
1548,4.033333333333333,0.0,5
1549,2.686666666666667,0.0,8
1550,2.5933333333333333,0.0,5
1551,2.59,0.0,5
1552,2.3299999999999996,0.0,6
1553,2.6783333333333332,0.0,5
1554,2.4916666666666667,0.0,6
1555,2.5766666666666667,0.0,7
1556,2.5066666666666664,0.0,5
1557,2.4916666666666667,0.0,6
1558,2.62,0.0,5
1559,2.8866666666666667,0.0,5
1560,2.8866666666666667,0.0,5
1561,2.8866666666666667,0.0,5
1562,2.6750000000000003,0.0,5
1563,2.6750000000000003,0.0,5
1564,2.6750000000000003,0.0,5
1565,2.4633333333333334,0.0,6
1566,2.5,0.0,6
1567,2.6750000000000003,0.0,5
1568,2.5633333333333335,0.0,5
1569,2.283333333333333,0.0,6
1570,2.43,0.0,6
1571,2.3066666666666666,0.0,6
1572,2.77,0.0,5
1573,2.2600000000000002,0.0,6
1574,2.23,0.0,6
1575,2.8066666666666666,0.0,6
1576,2.976666666666667,0.0,6
1577,2.35,0.0,6
1578,2.54,0.0,6
1579,2.283333333333333,0.0,5
1580,2.6933333333333334,0.0,6
1581,2.283333333333333,0.0,5
1582,2.3049999999999997,0.0,5
1583,2.316666666666667,0.0,5
1584,2.486666666666667,0.0,7
1585,2.6766666666666663,0.0,6
1586,2.7399999999999998,0.0,6
1587,2.1733333333333333,0.0,6
1588,2.73,0.0,6
1589,2.5083333333333333,0.0,5
1590,2.3333333333333335,0.0,6
1591,2.0766666666666667,0.0,6
1592,2.313333333333333,0.0,6
1593,2.5,0.0,6
1594,2.2933333333333334,0.0,5
1595,2.183333333333333,0.0,6
1596,2.313333333333333,0.0,6
1597,2.2216666666666667,0.0,5
1598,2.26,0.0,6
0,2.5433333333333334,1.0,6
1,2.313333333333333,1.0,6
2,2.9266666666666663,1.0,6
3,2.5833333333333335,1.0,6
4,2.5833333333333335,1.0,6
5,2.9266666666666663,1.0,6
6,2.226666666666667,1.0,6
7,2.5433333333333334,1.0,6
8,2.313333333333333,1.0,6
9,2.9166666666666665,1.0,6
10,2.9266666666666663,1.0,5
11,3.0766666666666667,1.0,5
12,2.8166666666666664,1.0,5
13,2.3866666666666667,1.0,7
14,3.1133333333333333,1.0,5
15,2.3833333333333333,1.0,7
16,2.273333333333333,1.0,6
17,2.4466666666666668,1.0,8
18,2.72,1.0,6
19,2.3166666666666664,1.0,5
20,2.4466666666666668,1.0,8
21,2.3633333333333333,1.0,7
22,2.493333333333333,1.0,8
23,2.8033333333333332,1.0,5
24,2.4266666666666663,1.0,6
25,2.5233333333333334,1.0,6
26,2.4966666666666666,1.0,6
27,2.5566666666666666,1.0,6
28,2.716666666666667,1.0,6
29,2.626666666666667,1.0,7
30,3.0433333333333334,1.0,6
31,2.926666666666667,1.0,6
32,2.67,1.0,6
33,2.22,1.0,6
34,2.0900000000000003,1.0,5
35,2.67,1.0,5
36,2.3733333333333335,1.0,5
37,2.5500000000000003,1.0,6
38,2.643333333333333,1.0,5
39,2.643333333333333,1.0,5
40,2.44,1.0,6
41,2.4433333333333334,1.0,6
42,2.523333333333333,1.0,6
43,2.3699999999999997,1.0,6
44,2.396666666666667,1.0,6
45,2.63,1.0,7
46,2.3033333333333332,1.0,4
47,2.3033333333333332,1.0,5
48,2.523333333333333,1.0,6
49,2.48,1.0,5
50,2.566666666666667,1.0,6
51,2.38,1.0,7
52,2.23,1.0,7
53,2.31,1.0,6
54,2.53,1.0,6
55,2.5,1.0,6
56,2.5833333333333335,1.0,6
57,2.15,1.0,6
58,2.3766666666666665,1.0,6
59,2.6533333333333338,1.0,6
60,2.42,1.0,6
61,2.15,1.0,6
62,2.513333333333333,1.0,5
63,2.3766666666666665,1.0,6
64,2.5700000000000003,1.0,6
65,2.1933333333333334,1.0,5
66,2.3000000000000003,1.0,7
67,2.36,1.0,5
68,2.4133333333333336,1.0,8
69,2.6433333333333335,1.0,5
70,2.3000000000000003,1.0,6
71,2.4433333333333334,1.0,5
72,2.183333333333333,1.0,5
73,3.096666666666667,1.0,6
74,2.4133333333333336,1.0,8
75,2.6433333333333335,1.0,5
76,2.5466666666666664,1.0,7
77,2.5533333333333332,1.0,7
78,2.6266666666666665,1.0,5
79,2.506666666666667,1.0,5
80,2.443333333333333,1.0,6
81,2.5466666666666664,1.0,6
82,2.5466666666666664,1.0,5
83,2.6066666666666665,1.0,6
84,2.713333333333333,1.0,5
85,2.72,1.0,6
86,2.74,1.0,6
87,2.453333333333333,1.0,6
88,2.713333333333333,1.0,5
89,2.72,1.0,6
90,2.74,1.0,6
91,2.266666666666666,1.0,5
92,2.49,1.0,7
93,2.48,1.0,7
94,2.6633333333333336,1.0,7
95,2.55,1.0,6
96,2.3333333333333335,1.0,6
97,3.0749999999999997,1.0,7
98,3.5400000000000005,1.0,4
99,2.3333333333333335,1.0,6
100,2.6733333333333333,1.0,5
101,2.513333333333333,1.0,5
102,2.15,1.0,5
103,2.735,1.0,5
104,2.6733333333333333,1.0,5
105,2.5833333333333335,1.0,6
106,2.513333333333333,1.0,5
107,2.56,1.0,6
108,2.56,1.0,6
109,2.5033333333333334,1.0,5
110,2.4033333333333333,1.0,6
111,2.6433333333333335,1.0,5
112,2.67,1.0,5
113,2.4833333333333334,1.0,5
114,2.4833333333333334,1.0,5
115,1.995,1.0,4
116,2.183333333333333,1.0,6
117,2.513333333333333,1.0,6
118,2.67,1.0,5
119,2.6999999999999997,1.0,5
120,2.1,1.0,5
121,2.7866666666666666,1.0,5
122,2.6233333333333335,1.0,5
123,2.456666666666667,1.0,6
124,2.3333333333333335,1.0,6
125,2.416666666666667,1.0,6
126,2.6733333333333333,1.0,5
127,2.3533333333333335,1.0,7
128,2.32,1.0,7
129,2.32,1.0,6
130,2.07,1.0,5
131,2.3533333333333335,1.0,7
132,2.441666666666667,1.0,5
133,2.3699999999999997,1.0,5
134,2.43,1.0,5
135,2.4266666666666667,1.0,5
136,2.9433333333333334,1.0,6
137,2.7133333333333334,1.0,5
138,2.45,1.0,7
139,2.9233333333333333,1.0,6
140,2.3166666666666664,1.0,5
141,2.7133333333333334,1.0,5
